Agency Name,Location Name,Address,City,Zip code,County,Congress Dist,Congressional Full Name,Rep Dist,Rep Full Name,Senate Dist,Senator Full Name,Bldg Status,Year Acquired,Year Constructed,Square Footage,Total Floors,Floors Above Grade,Floors Below Grade,Usage Description,Usage Description 2,Usage Description 3
Department of Corrections,Stateville Correctional Center - Joliet,Rt 53 & Division St,Joliet,60434,Will,11,Bill Foster,86,"Walsh, Jr. Lawrence M.",43,Pat McGuire,In Use,1981.0,1981.0,155,1,1,0,Detention & Correc,Detention & Correc,Not provided
Department of Corrections,Stateville Correctional Center - Joliet,Rt 53 & Division St,Joliet,60434,Will,11,Bill Foster,86,"Walsh, Jr. Lawrence M.",43,Pat McGuire,In Use,1981.0,1981.0,200,2,2,0,Detention & Correc,Detention & Correc,Not provided
Department of Corrections,Stateville Correctional Center - Joliet,Rt 53 & Division St,Joliet,60434,Will,11,Bill Foster,86,"Walsh, Jr. Lawrence M.",43,Pat McGuire,In Use,1983.0,1983.0,69596,5,4,1,Detention & Correc,Residential,Education
Department of Corrections,Stateville Correctional Center - Joliet,Rt 53 & Division St,Joliet,60434,Will,11,Bill Foster,86,"Walsh, Jr. Lawrence M.",43,Pat McGuire,In Use,1983.0,1983.0,64373,6,5,1,Detention & Correc,Detention & Correc,Residential
Department of Corrections,Stateville Correctional Center - Joliet,Rt 53 & Division St,Joliet,60434,Will,11,Bill Foster,86,"Walsh, Jr. Lawrence M.",43,Pat McGuire,In Use,1989.0,1989.0,15025,2,2,0,Health Care,Health Care,Not provided
Department of Corrections,Stateville Correctional Center - Joliet,Rt 53 & Division St,Joliet,60434,Will,11,Bill Foster,86,"Walsh, Jr. Lawrence M.",43,Pat McGuire,In Use,1989.0,1989.0,100,1,1,0,Storage,Storage,Not provided
Department of Corrections,Stateville Correctional Center - Joliet,Rt 53 & Division St,Joliet,60434,Will,11,Bill Foster,86,"Walsh, Jr. Lawrence M.",43,Pat McGuire,In Use,1980.0,1989.0,204,1,1,0,Unusual,Unusual,Not provided
Department of Corrections,Stateville Correctional Center - Joliet,Rt 53 & Division St,Joliet,60434,Will,11,Bill Foster,86,"Walsh, Jr. Lawrence M.",43,Pat McGuire,In Use,1997.0,1997.0,3000,1,1,0,Detention & Correc,Detention & Correc,Not provided
Department of Corrections,Stateville Correctional Center - Joliet,Rt 53 & Division St,Joliet,60434,Will,11,Bill Foster,86,"Walsh, Jr. Lawrence M.",43,Pat McGuire,In Use,2001.0,2001.0,494,1,1,0,Detention & Correc,Detention & Correc,Not provided
Department of Corrections,Stateville Correctional Center - Joliet,Rt 53 & Division St,Joliet,60434,Will,11,Bill Foster,86,"Walsh, Jr. Lawrence M.",43,Pat McGuire,In Use,2001.0,2001.0,288,2,2,0,Detention & Correc,Detention & Correc,Not provided
Department of Corrections,Stateville Correctional Center - Joliet,Rt 53 & Division St,Joliet,60434,Will,11,Bill Foster,86,"Walsh, Jr. Lawrence M.",43,Pat McGuire,In Use,2001.0,2001.0,288,1,1,0,Detention & Correc,Detention & Correc,Not provided
Department of Corrections,Stateville Correctional Center - Joliet,Rt 53 & Division St,Joliet,60434,Will,11,Bill Foster,86,"Walsh, Jr. Lawrence M.",43,Pat McGuire,In Use,2001.0,2001.0,430,1,1,0,Detention & Correc,Detention & Correc,Not provided
Department of Corrections,Stateville Correctional Center - Joliet,Rt 53 & Division St,Joliet,60434,Will,11,Bill Foster,86,"Walsh, Jr. Lawrence M.",43,Pat McGuire,In Use,2001.0,2001.0,307288,6,4,2,Detention & Correc,Health Care,Not provided
Department of Corrections,Stateville Correctional Center - Joliet,Rt 53 & Division St,Joliet,60434,Will,11,Bill Foster,86,"Walsh, Jr. Lawrence M.",43,Pat McGuire,In Use,2001.0,2001.0,55846,2,2,0,Business,Business,Not provided
Department of Corrections,Stateville Correctional Center - Joliet,Rt 53 & Division St,Joliet,60434,Will,11,Bill Foster,86,"Walsh, Jr. Lawrence M.",43,Pat McGuire,In Use,2001.0,2001.0,18881,1,1,0,Detention & Correc,Detention & Correc,Not provided
Department of Corrections,Stateville Correctional Center - Joliet,Rt 53 & Division St,Joliet,60434,Will,11,Bill Foster,86,"Walsh, Jr. Lawrence M.",43,Pat McGuire,In Use,2001.0,2001.0,18881,1,1,0,Detention & Correc,Detention & Correc,Not provided
Department of Corrections,Stateville Correctional Center - Joliet,Rt 53 & Division St,Joliet,60434,Will,11,Bill Foster,86,"Walsh, Jr. Lawrence M.",43,Pat McGuire,In Use,2001.0,2001.0,8604,1,1,0,Assembly,Assembly,Not provided
Department of Corrections,Menard Correctional Center - Randolph County,Route 3 & Rainbow Drive,Menard,62259,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1937.0,1937.0,11320,1,1,0,Industrial,Industrial,Not provided
Department of Corrections,Menard Correctional Center - Randolph County,Route 3 & Rainbow Drive,Menard,62259,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1950.0,1950.0,7038,1,1,0,Storage,Storage,Not provided
Department of Corrections,Menard Correctional Center - Randolph County,Route 3 & Rainbow Drive,Menard,62259,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1929.0,1929.0,2700,3,2,1,Residential,Residential,Residential
Department of Corrections,Menard Correctional Center - Randolph County,Route 3 & Rainbow Drive,Menard,62259,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1929.0,1929.0,2500,3,2,1,Residential,Residential,Residential
Department of Corrections,Menard Correctional Center - Randolph County,Route 3 & Rainbow Drive,Menard,62259,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1929.0,1929.0,2500,3,2,1,Residential,Residential,Residential
Department of Corrections,Menard Correctional Center - Randolph County,Route 3 & Rainbow Drive,Menard,62259,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1929.0,1929.0,2500,3,2,1,Residential,Residential,Residential
Department of Corrections,Menard Correctional Center - Randolph County,Route 3 & Rainbow Drive,Menard,62259,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1887.0,1887.0,86625,8,7,1,Detention & Correc,Detention & Correc,Residential
Department of Corrections,Menard Correctional Center - Randolph County,Route 3 & Rainbow Drive,Menard,62259,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1888.0,1878.0,56178,4,4,0,Business,Business,Not provided
Department of Corrections,Menard Correctional Center - Randolph County,Route 3 & Rainbow Drive,Menard,62259,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1887.0,1887.0,64760,6,5,1,Detention & Correc,Detention & Correc,Residential
Department of Corrections,Menard Correctional Center - Randolph County,Route 3 & Rainbow Drive,Menard,62259,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,Abandon,1938.0,1938.0,1518,1,1,0,Detention & Correc,Detention & Correc,Industrial
Department of Corrections,Menard Correctional Center - Randolph County,Route 3 & Rainbow Drive,Menard,62259,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1937.0,1937.0,14620,2,2,0,Storage,Storage,Not provided
Department of Corrections,Menard Correctional Center - Randolph County,Route 3 & Rainbow Drive,Menard,62259,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1903.0,1903.0,14356,1,1,0,Storage,Storage,Business
Department of Corrections,Menard Correctional Center - Randolph County,Route 3 & Rainbow Drive,Menard,62259,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1898.0,1898.0,35060,3,3,0,Assembly,Assembly,Not provided
Department of Corrections,Menard Correctional Center - Randolph County,Route 3 & Rainbow Drive,Menard,62259,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,2001.0,2001.0,20000,2,2,0,Detention & Correc,Detention & Correc,Residential
Department of Corrections,Menard Correctional Center - Randolph County,Route 3 & Rainbow Drive,Menard,62259,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1969.0,1969.0,7920,2,2,0,Detention & Correc,Industrial,Not provided
Department of Corrections,Menard Correctional Center - Randolph County,Route 3 & Rainbow Drive,Menard,62259,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1910.0,1910.0,15006,4,3,1,Storage,Storage,Not provided
Department of Corrections,Menard Correctional Center - Randolph County,Route 3 & Rainbow Drive,Menard,62259,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1965.0,1965.0,62905,3,3,0,Education,Education,Not provided
Department of Corrections,Menard Correctional Center - Randolph County,Route 3 & Rainbow Drive,Menard,62259,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1919.0,1919.0,18225,4,3,1,Industrial,Industrial,Not provided
Department of Corrections,Menard Correctional Center - Randolph County,Route 3 & Rainbow Drive,Menard,62259,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1930.0,1930.0,16770,2,2,0,Mercantile,Mercantile,Not provided
Department of Corrections,Menard Correctional Center - Randolph County,Route 3 & Rainbow Drive,Menard,62259,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1954.0,1954.0,10306,1,1,0,Industrial,Industrial,Not provided
Department of Corrections,Menard Correctional Center - Randolph County,Route 3 & Rainbow Drive,Menard,62259,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1903.0,1903.0,18254,2,2,0,Mercantile,Mercantile,Not provided
Department of Corrections,Menard Correctional Center - Randolph County,Route 3 & Rainbow Drive,Menard,62259,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1932.0,1932.0,90200,5,5,0,Detention & Correc,Detention & Correc,Residential
Department of Corrections,Menard Correctional Center - Randolph County,Route 3 & Rainbow Drive,Menard,62259,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1938.0,1938.0,29086,4,3,1,Assembly,Assembly,Not provided
Department of Corrections,Menard Correctional Center - Randolph County,Route 3 & Rainbow Drive,Menard,62259,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1942.0,1942.0,700,1,1,0,Business,Business,Not provided
Department of Corrections,Menard Correctional Center - Randolph County,Route 3 & Rainbow Drive,Menard,62259,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1960.0,1960.0,352,1,1,0,Storage,Storage,Not provided
Department of Corrections,Menard Correctional Center - Randolph County,Route 3 & Rainbow Drive,Menard,62259,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1941.0,1935.0,1020,1,1,0,Storage,Storage,Not provided
Department of Corrections,Menard Correctional Center - Randolph County,Route 3 & Rainbow Drive,Menard,62259,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1941.0,1941.0,460,1,1,0,Storage,Storage,Not provided
Department of Corrections,Menard Correctional Center - Randolph County,Route 3 & Rainbow Drive,Menard,62259,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1933.0,1933.0,990,1,1,0,Mercantile,Mercantile,Residential
Department of Corrections,Menard Correctional Center - Randolph County,Route 3 & Rainbow Drive,Menard,62259,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1930.0,1930.0,4290,2,1,1,Storage,Storage,Not provided
Department of Corrections,Menard Correctional Center - Randolph County,Route 3 & Rainbow Drive,Menard,62259,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1950.0,1948.0,1943,1,1,0,Storage,Storage,Not provided
Department of Corrections,Menard Correctional Center - Randolph County,Route 3 & Rainbow Drive,Menard,62259,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1958.0,1958.0,8776,2,2,0,Storage,Storage,Not provided
Department of Corrections,Menard Correctional Center - Randolph County,Route 3 & Rainbow Drive,Menard,62259,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1962.0,1962.0,5826,2,2,0,Storage,Storage,Not provided
Department of Corrections,Menard Correctional Center - Randolph County,Route 3 & Rainbow Drive,Menard,62259,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1940.0,1940.0,790,1,1,0,Industrial,Storage,Not provided
Department of Corrections,Menard Correctional Center - Randolph County,Route 3 & Rainbow Drive,Menard,62259,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1960.0,1960.0,364,1,1,0,Residential,Residential,Not provided
Department of Corrections,Menard Correctional Center - Randolph County,Route 3 & Rainbow Drive,Menard,62259,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1950.0,1950.0,19600,2,2,0,Storage,Storage,Not provided
Department of Corrections,Menard Correctional Center - Randolph County,Route 3 & Rainbow Drive,Menard,62259,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1941.0,1941.0,13620,2,2,0,Storage,Storage,Not provided
Department of Corrections,Menard Correctional Center - Randolph County,Route 3 & Rainbow Drive,Menard,62259,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1950.0,1950.0,5748,1,1,0,Storage,Storage,Not provided
Department of Corrections,Menard Correctional Center - Randolph County,Route 3 & Rainbow Drive,Menard,62259,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1969.0,1969.0,8030,1,1,0,Unusual,Unusual,Not provided
Department of Corrections,Menard Correctional Center - Randolph County,Route 3 & Rainbow Drive,Menard,62259,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1966.0,1966.0,4771,1,1,0,Unusual,Unusual,Not provided
Department of Corrections,Menard Correctional Center - Randolph County,Route 3 & Rainbow Drive,Menard,62259,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,nan,nan,158,1,1,0,Storage,Storage,Not provided
Department of Corrections,Menard Correctional Center - Randolph County,Route 3 & Rainbow Drive,Menard,62259,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1930.0,1930.0,2108,3,2,1,Residential,Residential,Not provided
Department of Corrections,Menard Correctional Center - Randolph County,Route 3 & Rainbow Drive,Menard,62259,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1957.0,1957.0,5500,2,2,0,Industrial,Industrial,Not provided
Department of Corrections,Menard Correctional Center - Randolph County,Route 3 & Rainbow Drive,Menard,62259,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1963.0,1963.0,2560,1,1,0,Detention & Correc,Detention & Correc,Not provided
Department of Corrections,Menard Correctional Center - Randolph County,Route 3 & Rainbow Drive,Menard,62259,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1932.0,1932.0,9600,2,2,0,Detention & Correc,Detention & Correc,Not provided
Department of Corrections,Menard Correctional Center - Randolph County,Route 3 & Rainbow Drive,Menard,62259,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1951.0,1951.0,3450,1,1,0,Storage,Storage,Not provided
Department of Corrections,Menard Correctional Center - Randolph County,Route 3 & Rainbow Drive,Menard,62259,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1951.0,1951.0,660,1,1,0,Industrial,Industrial,Not provided
Department of Corrections,Menard Correctional Center - Randolph County,Route 3 & Rainbow Drive,Menard,62259,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1951.0,1951.0,1420,1,1,0,Storage,Storage,Not provided
Department of Corrections,Menard Correctional Center - Randolph County,Route 3 & Rainbow Drive,Menard,62259,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1970.0,1932.0,12844,2,2,0,Business,Business,Not provided
Department of Corrections,Menard Correctional Center - Randolph County,Route 3 & Rainbow Drive,Menard,62259,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1959.0,1959.0,9578,1,1,0,Storage,Storage,Not provided
Department of Corrections,Menard Correctional Center - Randolph County,Route 3 & Rainbow Drive,Menard,62259,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1950.0,1950.0,1575,1,1,0,Storage,Storage,Not provided
Department of Corrections,Menard Correctional Center - Randolph County,Route 3 & Rainbow Drive,Menard,62259,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1923.0,1923.0,2540,4,3,1,Residential,Residential,Not provided
Department of Corrections,Menard Correctional Center - Randolph County,Route 3 & Rainbow Drive,Menard,62259,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1923.0,1923.0,138,2,2,0,Unusual,Unusual,Not provided
Department of Corrections,Menard Correctional Center - Randolph County,Route 3 & Rainbow Drive,Menard,62259,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1958.0,1958.0,1397,1,1,0,Residential,Residential,Not provided
Department of Corrections,Menard Correctional Center - Randolph County,Route 3 & Rainbow Drive,Menard,62259,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1958.0,1958.0,2800,3,2,1,Residential,Residential,Not provided
Department of Corrections,Menard Correctional Center - Randolph County,Route 3 & Rainbow Drive,Menard,62259,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1958.0,1958.0,3300,1,1,0,Storage,Storage,Not provided
Department of Corrections,Menard Correctional Center - Randolph County,Route 3 & Rainbow Drive,Menard,62259,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1958.0,1958.0,3850,4,3,1,Residential,Residential,Not provided
Department of Corrections,Menard Correctional Center - Randolph County,Route 3 & Rainbow Drive,Menard,62259,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1958.0,1958.0,300,5,3,2,Industrial,Industrial,Not provided
Department of Corrections,Menard Correctional Center - Randolph County,Route 3 & Rainbow Drive,Menard,62259,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1970.0,1970.0,288,2,2,0,Detention & Correc,Detention & Correc,Not provided
Department of Corrections,Menard Correctional Center - Randolph County,Route 3 & Rainbow Drive,Menard,62259,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1970.0,1970.0,288,2,2,0,Detention & Correc,Detention & Correc,Not provided
Department of Corrections,Menard Correctional Center - Randolph County,Route 3 & Rainbow Drive,Menard,62259,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1974.0,1974.0,288,2,2,0,Detention & Correc,Detention & Correc,Not provided
Department of Corrections,Menard Correctional Center - Randolph County,Route 3 & Rainbow Drive,Menard,62259,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1970.0,1970.0,288,2,2,0,Detention & Correc,Detention & Correc,Not provided
Department of Corrections,Menard Correctional Center - Randolph County,Route 3 & Rainbow Drive,Menard,62259,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1971.0,1971.0,288,2,2,0,Detention & Correc,Detention & Correc,Not provided
Department of Corrections,Menard Correctional Center - Randolph County,Route 3 & Rainbow Drive,Menard,62259,Randolph,12,Mike Bost,116,"Costello, II Jerry",58,Paul Schimpf,In Use,1971.0,1971.0,288,2,2,0,Detention & Correc,Detention & Correc,Not provided
